brand,name,price_pln,cpu,gpu,ram,storage,psu,url,image_url
Hard-PC.pl,"Zestaw | Intel I5 14600KF, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 850W, PANO 130R PZ ARGB Black",7969.0,Intel I5 14600KF,RX 9060 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20870,zestaw-intel-i5-14600kf-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600X, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",7969.0,Ryzen 5 7600X,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19264,zestaw-ryzen-5-7600x-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5060 Ti 16GB, 32GB DDR5, 2TB SSD, 650W, ARX 700 ARGB",7989.0,Ryzen 5 7500F,RTX 5060 Ti 16GB,32GB DDR5,2TB SSD,650W,"https://sklep.hard-pc.pl/p22439,zestaw-ryzen-5-7500f-rtx-5060-ti-16gb-32gb-ddr5-2tb-ssd-650w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600X, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 750W, EXO Argb",7999.0,Ryzen 5 7600X,RX 9060 XT 16GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p20333,zestaw-ryzen-5-7600x-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-750w-exo-argb.html",https://sklep.hard-pc.pl/galerie/73/8/obudowa-krux-exo-argb-black_73874_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RX 9070 XT 16GB, 32GB DDR5, 850W, M30 ARGB",7999.0,Ryzen 7 7700,RX 9070 XT 16GB,32GB DDR5,,850W,"https://sklep.hard-pc.pl/p26399,zestaw-ryzen-7-7700-rx-9070-xt-16gb-32gb-ddr5-850w-m30-argb.html",https://sklep.hard-pc.pl/galerie/82/0/obudowa-endorfy-signum-m30-ar_82018_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700X, RTX 5060 TI 16GB, 32GB DDR5, 1TB SSD, 650W, ARX 700 ARGB",7999.0,Ryzen 7 7700X,RTX 5060 TI 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p22534,zestaw-ryzen-7-7700x-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 750W, Hunter 3",7999.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p26347,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-750w-hunter-3.html",https://sklep.hard-pc.pl/galerie/78/2/zestaw-ryzen-5-7600x-rtx-5070_78210_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8019.0,Ryzen 7 7700,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19265,zestaw-ryzen-7-7700-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500X3D, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 750W, Pano 130 ARGB",8029.0,Ryzen 5 7500X3D,RX 9060 XT 16GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p25211,zestaw-ryzen-5-7500x3d-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-750w-pano-130-argb.html",https://sklep.hard-pc.pl/galerie/83/0/zestaw-ryzen-5-7500x3d-rtx-50_83007_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500X3D, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Pano 130R PZ",8039.0,Ryzen 5 7500X3D,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22743,zestaw-ryzen-5-7500x3d-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600X, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8049.0,Ryzen 5 7600X,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19668,zestaw-ryzen-5-7600x-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 850W, Ventum 200 Solid",8049.0,Ryzen 7 7700,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20178,zestaw-ryzen-7-7700-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-850w-ventum-200-solid.html",https://sklep.hard-pc.pl/galerie/52/5/obudowa-endorfy-ventum-200-so_52514_k.jpg
Hard-PC.pl,"Zestaw | Intel I5-14600KF, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8079.0,Intel I5-14600KF,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19243,zestaw-intel-i5-14600kf-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700X, RTX 5060 Ti 16GB, 32GB DDR5, Stellar 5F ARGB, 650W",8099.0,Ryzen 7 7700X,RTX 5060 Ti 16GB,32GB DDR5,,650W,"https://sklep.hard-pc.pl/p22421,zestaw-ryzen-7-7700x-rtx-5060-ti-16gb-32gb-ddr5-stellar-5f-argb-650w.html",https://sklep.hard-pc.pl/galerie/74/7/obudowa-modecom-volcano-stell_74743_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5060 TI 16GB, 32GB DDR5, 500GB SSD, 650W, XT Pro Ultra ARGB",8099.0,Ryzen 7 7800X3D,RTX 5060 TI 16GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22865,zestaw-ryzen-7-7800x3d-rtx-5060-ti-16gb-32gb-ddr5-500gb-ssd-650w-xt-pro-ultra-argb.html",https://sklep.hard-pc.pl/galerie/82/1/zestaw-ryzen-7-7800x3d-rx-906_82113_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 650W, Signum 300 ARGB",8099.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20260,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Intel I5 14600KF, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 850W, PANO 130R PZ ARGB Black",8129.0,Intel I5 14600KF,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20867,zestaw-intel-i5-14600kf-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5060 TI 16GB, 32GB DDR5, 1TB SSD, 650W, Night Hunter",8169.0,Ryzen 7 7800X3D,RTX 5060 TI 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20701,zestaw-ryzen-7-7800x3d-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Intel I5-14600KF, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8179.0,Intel I5-14600KF,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19268,zestaw-intel-i5-14600kf-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8189.0,Ryzen 5 7500F,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p21140,zestaw-ryzen-5-7500f-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 8400F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Night Hunter",8199.0,Ryzen 5 8400F,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20699,zestaw-ryzen-5-8400f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5060 Ti 16GB, 2TB SSD, 32GB DDR5, 650W, Diaxid 605F",8199.0,Ryzen 7 7700,RTX 5060 Ti 16GB,32GB DDR5,2TB SSD,650W,"https://sklep.hard-pc.pl/p20897,zestaw-ryzen-7-7700-rtx-5060-ti-16gb-2tb-ssd-32gb-ddr5-650w-diaxid-605f.html",https://sklep.hard-pc.pl/galerie/68/1/obudowa-genesis-diaxid-605f-t_68126_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5060 TI 16GB, 32GB DDR5, 500GB SSD, 650W, G400 ARGB",8199.0,Ryzen 7 7800X3D,RTX 5060 TI 16GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22858,zestaw-ryzen-7-7800x3d-rtx-5060-ti-16gb-32gb-ddr5-500gb-ssd-650w-g400-argb.html",https://sklep.hard-pc.pl/galerie/82/1/zestaw-ryzen-7-7800x3d-rtx-50_82112_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 650W, Signum 300 ARGB",8199.0,Ryzen 7 7800X3D,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p19710,zestaw-ryzen-7-7800x3d-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 245KF, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8209.0,Intel Ultra 5 245KF,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19245,zestaw-intel-ultra-5-245kf-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Intel I5-14600KF, RTX 5060 TI 16GB, 32GB DDR5, 1TB SSD, 850W, PANO 130R PZ ARGB Black",8239.0,Intel I5-14600KF,RTX 5060 TI 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20974,zestaw-intel-i5-14600kf-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Night Hunter",8239.0,Ryzen 5 7500F,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20704,zestaw-ryzen-5-7500f-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9600X, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Signum 300 ARGB",8258.0,Ryzen 5 9600X,RX 9060 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p26365,zestaw-ryzen-5-9600x-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-850w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 650W, Exo ARGB",8259.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20266,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-650w-exo-argb.html",https://sklep.hard-pc.pl/galerie/73/8/obudowa-krux-exo-argb-black_73874_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8269.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19339,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Signum 300 ARGB",8269.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20818,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Night Hunter",8289.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20539,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Signum 300 ARGB",8299.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20820,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8299.0,Ryzen 5 7500F,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19249,zestaw-ryzen-5-7500f-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9500F, RTX 5070 12GB, 32GB DDR5, 500GB SSD, 650W, Hunter 2",8299.0,Ryzen 5 9500F,RTX 5070 12GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22784,zestaw-ryzen-5-9500f-rtx-5070-12gb-32gb-ddr5-500gb-ssd-650w-hunter-2.html",https://sklep.hard-pc.pl/galerie/81/7/zestaw-ryzen-5-7500f-rx-9060_81708_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, Pano 130R PZ, 850W",8299.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22635,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-pano-130r-pz-850w.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Night Hunter",8309.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p21208,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-night-hunter.html",https://sklep.hard-pc.pl/galerie/78/2/zestaw-ryzen-5-7600x-rtx-5070_78210_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 7 265KF, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8319.0,Intel Ultra 7 265KF,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19246,zestaw-intel-ultra-7-265kf-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 8400F, RTX 5070 12GB, 32GB DDR5, 1000GB SSD, 650W, Stellar 5F ARGB White",8319.0,Ryzen 5 8400F,RTX 5070 12GB,32GB DDR5,1000GB SSD,650W,"https://sklep.hard-pc.pl/p20649,zestaw-ryzen-5-8400f-rtx-5070-12gb-32gb-ddr5-1000gb-ssd-650w-stellar-5f-argb-white.html",https://sklep.hard-pc.pl/galerie/74/7/obudowa-modecom-volcano-stell_74759_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Hunter 3",8339.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20814,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-hunter-3.html",https://sklep.hard-pc.pl/galerie/78/2/zestaw-ryzen-5-7600x-rtx-5070_78210_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Exo ARGB",8349.0,Ryzen 5 7500F,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20471,zestaw-ryzen-5-7500f-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-exo-argb.html",https://sklep.hard-pc.pl/galerie/73/8/obudowa-krux-exo-argb-black_73874_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, PANO 130R PZ ARGB Black",8369.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p21394,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8369.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20689,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Hunter 3",8369.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p21043,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-hunter-3.html",https://sklep.hard-pc.pl/galerie/78/2/zestaw-ryzen-5-7600x-rtx-5070_78210_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Pano 130R PZ",8369.0,Ryzen 7 7800X3D,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p26200,zestaw-ryzen-7-7800x3d-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8389.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19386,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 7 265KF, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",8399.0,Intel Ultra 7 265KF,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19271,zestaw-intel-ultra-7-265kf-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8409.0,Ryzen 5 7600,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19340,zestaw-ryzen-5-7600-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7600, RX 9070 XT 16GB, 1TB SSD, 32GB DDR5, 750W, Hunter",8429.0,Ryzen 7600,RX 9070 XT 16GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p21143,zestaw-ryzen-7600-rx-9070-xt-16gb-1tb-ssd-32gb-ddr5-750w-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 245KF, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, Hunter 2 ARGB",8449.0,Intel Ultra 5 245KF,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p22816,zestaw-intel-ultra-5-245kf-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-hunter-2-argb.html",https://sklep.hard-pc.pl/galerie/81/7/zestaw-ryzen-5-7500f-rx-9060_81708_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 650W, KRUX EXO",8449.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p21081,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-650w-krux-exo.html",https://sklep.hard-pc.pl/galerie/73/8/obudowa-krux-exo-argb-black_73877_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600X, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Nadir",8449.0,Ryzen 5 7600X,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19341,zestaw-ryzen-5-7600x-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500f, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Pano 130R PZ",8459.0,Ryzen 5 7500f,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22647,zestaw-ryzen-5-7500f-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500X3D, RTX 5070 12GB, 32GB DDR5, 500GB SSD, 650W, Signum 300 ARGB",8469.0,Ryzen 5 7500X3D,RTX 5070 12GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22746,zestaw-ryzen-5-7500x3d-rtx-5070-12gb-32gb-ddr5-500gb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RX 9070 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Night Hunter",8489.0,Ryzen 7 7700,RX 9070 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22418,zestaw-ryzen-7-7700-rx-9070-xt-16gb-32gb-ddr5-1tb-ssd-850w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 1TB SSD, 850W, Stellar 5F PLUS ARGB White",8529.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p26168,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-1tb-ssd-850w-stellar-5f-plus-argb-white.html",https://sklep.hard-pc.pl/galerie/80/3/obudowa-modecom-volcano-stell_80349_k.jpg
